Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Month,Age,TotalAmountSpent,TotalPurchasesMade,TotalAcceptedCampaigns,WebEngagementRatio,FamilySize,IncomePerMember,RecencyMonths,CustomerLoyalty,TimeSinceEnrollment,InteractionWithPromotions
1950,1,0,48767,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,1,74,63,6,0,2.5,3,12191.75,2.59526938239159,1,3681,3
1978,4,1,38702,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,8,46,109,7,0,2.0,1,19351.0,2.3324572930354797,1,3834,2
1964,0,2,82224,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,1,60,902,20,1,0.5,0,82224.0,2.726675427069645,1,3657,2
1952,0,1,83844,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,5,72,1574,19,1,0.25,0,83844.0,1.8725361366622864,1,3915,2
1975,4,2,17003,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,12,49,38,6,0,2.5,1,8501.5,1.2155059132720105,1,3704,3
1995,0,0,71163,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,3,29,960,23,0,0.3333333333333333,0,71163.0,0.9855453350854139,1,3614,1
1970,0,0,33697,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,9,54,28,3,1,7.0,1,16848.5,1.1169513797634691,1,3789,2
1954,4,2,63564,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,1,70,1215,27,2,0.6,0,63564.0,0.0,1,3653,3
1972,1,1,83443,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,12,52,1497,21,0,0.3333333333333333,0,83443.0,2.923784494086728,1,3682,1
1958,1,1,51518,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,10,66,449,15,0,1.0,1,25759.0,3.0223390275952693,1,3771,2
1975,0,4,58330,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,12,49,1064,23,0,0.6666666666666666,1,29165.0,2.8580814717477003,1,3688,1
1969,0,2,80952,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,2,55,1757,24,4,1.0,0,80952.0,0.657030223390276,1,3988,5
1979,0,1,75507,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,5,45,1440,20,0,0.375,0,75507.0,1.8396846254927726,1,3560,1
1978,4,1,63855,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,2,46,1006,23,0,0.5714285714285714,0,63855.0,0.9198423127463863,1,4007,1
1972,1,1,62220,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,8,52,1226,18,1,0.8571428571428571,1,31110.0,1.8068331143232588,1,4189,6
1964,0,2,58512,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,9,60,1171,15,0,2.6666666666666665,1,29256.0,0.8212877792378449,1,3785,5
1979,2,2,40662,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,3,45,92,6,0,2.0,1,20331.0,0.0,1,3973,2
1959,1,2,38829,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,4,65,99,7,0,1.6666666666666667,1,19414.5,2.8252299605781865,1,3586,1
1981,4,2,35523,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,10,43,66,6,0,2.3333333333333335,1,17761.5,0.2628120893561104,1,3771,2
1967,0,0,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,4,57,564,17,0,0.75,2,26382.0,1.0840998685939554,1,3568,2
1988,2,2,78285,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,10,36,1427,20,0,0.5,0,78285.0,0.42706964520367935,1,3746,1
1978,1,0,31626,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,5,46,86,5,2,3.5,1,15813.0,0.39421813403416556,1,3917,3
1952,0,0,75127,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,5,72,833,18,0,0.5,0,75127.0,3.0223390275952693,1,3540,1
1955,0,2,48726,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,4,69,242,9,0,2.0,1,24363.0,2.9566360052562417,1,3930,3
1977,0,2,74985,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,9,47,1869,16,0,0.6666666666666666,0,74985.0,0.2628120893561104,1,4158,1
1987,0,1,67430,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,9,37,1364,28,0,0.5454545454545454,0,67430.0,0.19710906701708278,1,4164,1
1965,4,2,46891,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,9,59,183,7,0,2.0,1,23445.5,2.9894875164257555,1,3803,1
1956,2,2,62058,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,5,68,450,14,0,1.0,1,31029.0,1.7082785808147174,1,3901,4
1979,0,2,72063,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,7,45,758,19,0,0.4,1,36031.5,0.09855453350854139,1,3863,2
1951,1,2,78939,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,12,73,1507,19,0,0.375,0,78939.0,1.8725361366622864,1,3701,1
1965,0,0,42720,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,4,59,654,17,1,1.1428571428571428,2,14240.0,0.2956636005256242,1,3933,9
1972,0,2,33622,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,4,52,81,6,0,3.5,2,11207.333333333334,0.7227332457293035,1,3944,3
1957,1,1,6835,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,12,67,137,1,0,0.0,1,3417.5,2.4967148488830486,1,4070,0
1953,0,1,41452,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,71,16,3,0,7.0,2,13817.333333333334,2.8252299605781865,1,3982,1
1965,1,0,40760,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,8,59,93,6,0,3.0,1,20380.0,2.102496714848883,1,3805,2
1958,1,1,74250,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,1,66,1158,17,0,0.5,0,74250.0,2.9566360052562417,1,3656,1
1955,2,0,51124,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,12,69,43,4,0,3.0,2,17041.333333333332,2.59526938239159,1,3695,2
1971,0,0,72258,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,9,53,1525,20,0,0.3333333333333333,1,36129.0,0.9198423127463863,1,3792,2
1974,1,0,71466,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,4,50,1230,18,0,0.25,0,71466.0,2.8252299605781865,1,3587,1
1976,0,1,36283,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,4,48,29,4,0,4.0,2,12094.333333333334,1.3797634691195795,1,3578,2
1970,0,0,20587,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,5,54,25,4,0,7.0,1,10293.5,1.281208935611038,1,3551,1
1972,0,2,30467,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,52,24,3,0,7.0,1,15233.5,0.2628120893561104,1,3604,1
1972,0,1,31590,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,6,52,38,4,0,8.0,1,15795.0,1.314060446780552,1,3878,1
1986,3,2,20425,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,38,57,5,0,3.5,1,10212.5,0.164257555847569,1,4110,2
1960,2,1,17144,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,2,64,47,7,0,2.3333333333333335,2,5714.666666666667,3.1537450722733245,1,3636,5
1968,1,3,42564,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,1,56,813,18,2,1.1666666666666667,1,21282.0,0.9198423127463863,1,4045,8
1978,2,2,43783,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,5,46,629,16,1,1.0,1,21891.5,0.7227332457293035,1,3533,7
1976,0,3,40780,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,9,48,377,13,0,1.2857142857142858,1,20390.0,0.9855453350854139,1,4161,4
1945,2,1,62847,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,1,79,1612,13,0,0.6666666666666666,0,62847.0,1.4783180026281209,1,4032,1
1957,1,2,82017,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,11,67,729,16,4,0.4,0,82017.0,1.9053876478318001,1,4101,5
1950,0,0,16813,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,7,74,50,5,1,3.5,0,16813.0,1.609724047306176,1,3847,2
1978,0,2,51267,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,10,46,270,11,0,1.3333333333333333,2,17089.0,1.2155059132720105,1,3745,4
1961,0,0,46524,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,4,63,177,7,0,3.0,1,23262.0,2.299605781865966,1,3952,2
1962,2,0,45183,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,1,62,315,12,1,1.75,0,45183.0,1.0840998685939554,1,4027,2
1954,1,2,70421,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,6,70,767,20,0,0.6,1,35210.5,3.219448094612352,1,3503,3
1965,4,3,60161,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,10,59,1071,23,0,0.7272727272727273,1,30080.5,0.5584756898817346,1,4116,3
1973,0,1,73926,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,3,51,1580,23,0,0.5,0,73926.0,1.773981603153745,1,3986,1
1968,0,2,19329,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,12,56,60,7,0,2.0,1,9664.5,1.281208935611038,1,3699,3
1970,2,2,61872,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,12,54,573,17,0,1.0,1,30936.0,2.6609724047306176,1,3700,4
1956,0,4,46984,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,3,68,41,4,0,5.0,2,15661.333333333334,2.3324572930354797,1,3962,1
1951,0,2,34838,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,1,73,170,7,0,3.0,2,11612.666666666666,2.0367936925098555,1,4028,3
1944,1,0,82716,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,11,80,1167,27,0,0.3333333333333333,0,82716.0,0.2628120893561104,1,3738,1
1958,0,2,48192,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,4,66,1526,22,4,4.0,0,48192.0,2.4967148488830486,1,3951,7
1976,2,2,49681,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,11,48,458,15,0,1.0,2,16560.333333333332,2.1681997371879107,1,3739,6
1971,2,2,56850,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,3,53,63,5,0,2.0,1,28425.0,2.726675427069645,1,3600,1
1957,0,2,55267,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,10,67,405,13,0,1.0,1,27633.5,0.9198423127463863,1,3753,4
1972,0,2,59666,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,3,52,1027,13,1,2.6666666666666665,2,19888.666666666668,2.8580814717477003,1,3966,8
1972,0,0,72504,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,4,52,1478,20,0,0.4,1,36252.0,1.4126149802890933,1,3951,2
1981,0,2,26872,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,10,43,72,4,0,6.0,0,26872.0,0.0,1,3758,1
1972,0,0,21359,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,4,52,48,5,1,4.0,1,10679.5,0.0328515111695138,1,3937,3
1975,0,0,73170,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,5,49,726,15,0,0.4,0,73170.0,0.0328515111695138,1,3531,1
1955,2,2,52750,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,2,69,860,21,0,0.8,1,26375.0,2.3653088042049935,1,4012,6
1986,1,1,91820,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,11,38,1497,22,0,0.2,0,91820.0,2.3653088042049935,1,3720,0
1970,1,1,65968,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,5,54,495,16,0,0.6,1,32984.0,0.39421813403416556,1,3550,2
1976,0,2,30772,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,3,48,20,3,0,6.0,2,10257.333333333334,2.923784494086728,1,3611,1
1954,0,0,22507,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,11,70,570,16,0,0.9,0,22507.0,2.2010512483574245,1,4084,3
1972,0,2,65685,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,3,52,769,20,0,0.5555555555555556,1,32842.5,1.773981603153745,1,3594,1
1978,4,2,25804,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,9,46,55,5,0,4.0,1,12902.0,1.1169513797634691,1,3803,2
1980,1,0,76412,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,5,44,1808,17,3,0.6,0,76412.0,0.49277266754270693,1,3922,4
1972,0,2,22063,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8,52,55,5,0,3.5,1,11031.5,1.4126149802890933,1,3827,2
1961,0,0,57091,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,6,63,577,17,2,0.7142857142857143,0,57091.0,0.0,1,3516,3
1963,0,2,22419,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,4,61,162,7,0,2.6666666666666665,0,22419.0,2.431011826544021,1,3939,1
1959,0,1,87771,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,5,65,1957,19,5,1.2,1,43885.5,2.0039421813403417,1,3905,6
1959,4,3,78353,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,4,65,1576,23,0,0.8,1,39176.5,1.6754270696452036,1,3941,1
1954,0,2,93404,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,5,70,1616,14,2,1.6666666666666667,3,23351.0,3.1865965834428382,1,3920,5
1962,0,3,37859,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1,62,36,4,0,8.0,3,9464.75,2.463863337713535,1,4035,2
1958,1,4,80995,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,5,66,1482,21,0,0.5,1,40497.5,2.726675427069645,1,3916,1
1984,0,1,16529,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,3,40,22,4,0,6.0,1,8264.5,0.7555847568988173,1,3622,1
1976,1,3,55412,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,11,48,63,5,0,2.5,2,18470.666666666668,2.135348226018397,1,3721,1
1992,0,0,48789,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,9,32,680,17,0,1.0,0,48789.0,3.088042049934297,1,4159,1
1967,1,1,56575,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,5,57,542,17,0,0.7142857142857143,2,18858.333333333332,1.3797634691195795,1,3922,3
1980,4,1,25130,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,44,50,5,0,3.5,1,12565.0,0.328515111695138,1,3772,2
1967,0,2,35441,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2,57,39,4,0,8.0,2,11813.666666666666,3.088042049934297,1,4002,2
1956,0,2,71391,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,3,68,1043,23,0,0.5,1,35695.5,1.6425755584756898,1,3959,5
1972,2,0,49494,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,4,52,385,12,0,1.1666666666666667,1,24747.0,1.5111695137976346,1,3932,2
1980,0,3,81702,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,9,44,1633,26,0,0.42857142857142855,0,81702.0,3.219448094612352,1,4146,1
1980,4,0,45889,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,7,44,46,4,0,6.0,1,22944.5,1.3797634691195795,1,3864,1
1977,0,0,56628,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,3,47,761,18,1,0.7142857142857143,1,28314.0,0.9855453350854139,1,3602,3
1950,0,1,34026,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,8,74,76,6,0,2.5,2,11342.0,0.36136662286465177,1,3830,3
1974,0,2,40049,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,11,50,290,11,0,1.6666666666666667,1,20024.5,2.0039421813403417,1,4079,3
1988,0,0,34176,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,5,36,89,7,0,2.0,1,17088.0,0.39421813403416556,1,3550,4
1981,0,2,19419,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,11,43,70,7,0,2.25,1,9709.5,2.4967148488830486,1,4098,4
1960,4,2,82504,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,7,64,1066,16,0,0.3333333333333333,0,82504.0,0.0657030223390276,1,3839,1
1970,0,1,81205,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,1,54,2009,18,4,0.4,0,81205.0,1.4126149802890933,1,3669,5
1991,4,0,61618,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,9,33,1345,17,0,1.0,0,61618.0,0.8869908015768725,1,4140,2
1956,2,0,55284,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,12,68,764,20,0,0.7142857142857143,1,27642.0,1.9710906701708277,1,4054,3
1963,0,0,49980,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,10,61,195,9,0,1.6666666666666667,1,24990.0,2.59526938239159,1,3751,2
1980,0,2,15072,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,5,44,53,7,0,1.6666666666666667,2,5024.0,3.1537450722733245,1,3917,4
1974,0,0,49166,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,6,50,368,11,0,1.2,1,24583.0,0.5584756898817346,1,3883,2
1954,1,2,65324,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,1,70,544,17,0,0.6666666666666666,1,32662.0,0.0,1,3671,3
1957,4,2,82347,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,11,67,1853,24,2,0.42857142857142855,0,82347.0,1.2483574244415243,1,4102,3
1966,1,1,30843,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5,58,35,4,1,5.0,2,10281.0,1.4126149802890933,1,3536,3
1974,1,2,46374,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,3,50,446,15,3,1.1428571428571428,1,23187.0,0.0328515111695138,1,3606,6
1979,0,0,60474,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,4,45,1180,24,0,0.7,1,30237.0,0.8212877792378449,1,3956,7
1973,2,2,38576,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,51,41,4,0,7.0,1,19288.0,0.0657030223390276,1,3619,1
1985,0,2,55357,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,2,39,727,19,0,0.8333333333333334,2,18452.333333333332,2.1681997371879107,1,3997,3
1966,0,1,37758,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,10,58,40,4,0,8.0,2,12586.0,1.609724047306176,1,4135,2
1989,4,2,85710,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,5,35,1062,25,1,0.3333333333333333,0,85710.0,0.164257555847569,1,3922,2
1969,0,1,23228,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,55,40,5,0,4.0,1,11614.0,2.3324572930354797,1,3656,2
1969,2,1,44602,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,2,55,292,11,0,1.3333333333333333,2,14867.333333333334,1.149802890932983,1,3636,6
1987,0,2,7500,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,1,37,15,3,0,0.0,0,7500.0,3.088042049934297,1,4038,1
1989,4,1,38683,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,10,35,341,11,0,1.75,1,19341.5,2.628120893561104,1,4135,6
1975,4,0,49514,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,12,49,369,11,0,1.1666666666666667,1,24757.0,2.0039421813403417,1,3696,2
1973,1,1,57906,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,6,51,401,14,0,1.0,1,28953.0,0.9526938239159001,1,3885,3
1966,2,0,43456,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,3,58,393,14,0,1.0,1,21728.0,0.0,1,3962,3
1986,2,0,19485,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,38,10,3,0,7.0,2,6495.0,2.628120893561104,1,3780,1
1978,0,1,53172,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,5,46,486,13,0,1.5,1,26586.0,1.773981603153745,1,3921,3
1979,0,1,30545,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,10,45,69,5,0,3.5,1,15272.5,2.3324572930354797,1,4122,2
1983,1,1,70123,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,9,41,1727,16,2,0.6,0,70123.0,0.8869908015768725,1,3776,3
1959,0,0,62450,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,1,65,995,14,1,0.6,1,31225.0,2.0039421813403417,1,3676,3
1976,0,1,21675,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,6,48,45,7,0,1.75,1,10837.5,1.8068331143232588,1,3520,3
1981,4,0,42395,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,4,43,182,8,0,2.3333333333333335,2,14131.666666666666,1.149802890932983,1,3588,4
1978,2,1,61346,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,10,46,989,22,0,0.6,1,30673.0,1.1169513797634691,1,3768,1
1953,0,1,80812,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,9,71,1677,17,3,0.5,0,80812.0,3.1208935611038107,1,3787,4
